__time,/SCIT_drone/UAV_motion/angular/acc/x,/SCIT_drone/UAV_motion/angular/acc/y,/SCIT_drone/UAV_motion/angular/acc/z,/SCIT_drone/UAV_motion/angular/jerk/x,/SCIT_drone/UAV_motion/angular/jerk/y,/SCIT_drone/UAV_motion/angular/jerk/z,/SCIT_drone/UAV_motion/angular/q/w,/SCIT_drone/UAV_motion/angular/q/x,/SCIT_drone/UAV_motion/angular/q/y,/SCIT_drone/UAV_motion/angular/q/z,/SCIT_drone/UAV_motion/angular/vel/x,/SCIT_drone/UAV_motion/angular/vel/y,/SCIT_drone/UAV_motion/angular/vel/z,/SCIT_drone/UAV_motion/linear/acc/x,/SCIT_drone/UAV_motion/linear/acc/y,/SCIT_drone/UAV_motion/linear/acc/z,/SCIT_drone/UAV_motion/linear/jerk/x,/SCIT_drone/UAV_motion/linear/jerk/y,/SCIT_drone/UAV_motion/linear/jerk/z,/SCIT_drone/UAV_motion/linear/pos/x,/SCIT_drone/UAV_motion/linear/pos/y,/SCIT_drone/UAV_motion/linear/pos/z,/SCIT_drone/UAV_motion/linear/vel/x,/SCIT_drone/UAV_motion/linear/vel/y,/SCIT_drone/UAV_motion/linear/vel/z,/SCIT_drone/UAV_motion/timestamp,/SCIT_drone/UAV_motion_expect/angular/acc/x,/SCIT_drone/UAV_motion_expect/angular/acc/y,/SCIT_drone/UAV_motion_expect/angular/acc/z,/SCIT_drone/UAV_motion_expect/angular/jerk/x,/SCIT_drone/UAV_motion_expect/angular/jerk/y,/SCIT_drone/UAV_motion_expect/angular/jerk/z,/SCIT_drone/UAV_motion_expect/angular/q/w,/SCIT_drone/UAV_motion_expect/angular/q/x,/SCIT_drone/UAV_motion_expect/angular/q/y,/SCIT_drone/UAV_motion_expect/angular/q/z,/SCIT_drone/UAV_motion_expect/angular/vel/x,/SCIT_drone/UAV_motion_expect/angular/vel/y,/SCIT_drone/UAV_motion_expect/angular/vel/z,/SCIT_drone/UAV_motion_expect/linear/acc/x,/SCIT_drone/UAV_motion_expect/linear/acc/y,/SCIT_drone/UAV_motion_expect/linear/acc/z,/SCIT_drone/UAV_motion_expect/linear/jerk/x,/SCIT_drone/UAV_motion_expect/linear/jerk/y,/SCIT_drone/UAV_motion_expect/linear/jerk/z,/SCIT_drone/UAV_motion_expect/linear/pos/x,/SCIT_drone/UAV_motion_expect/linear/pos/y,/SCIT_drone/UAV_motion_expect/linear/pos/z,/SCIT_drone/UAV_motion_expect/linear/vel/x,/SCIT_drone/UAV_motion_expect/linear/vel/y,/SCIT_drone/UAV_motion_expect/linear/vel/z,/SCIT_drone/UAV_motion_expect/timestamp
1710832813.904026,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.992326498,0.097802304,0.075641334,0.001088079,0.000000000,0.000000000,0.000000000,-1.869469881,1.544967294,0.018709339,0.000000000,0.000000000,0.000000000,0.816618919,-0.611674786,2.058061123,0.919817388,1.226008177,-0.082973965,1710832813898130.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710832813.922556,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.937219532,1.368088678,0.000000000,0.000000000,0.000000000,0.000000000,0.816840784,-0.576863184,2.000000000,0.888369282,1.257934776,0.000000000,0.000000000
1710832813.924189,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.992348909,0.095763355,0.077919304,0.001339779,0.000000000,0.000000000,0.000000000,-1.913666725,1.481458545,0.003438443,0.000000000,0.000000000,0.000000000,0.831598401,-0.591345131,2.058361530,0.889366925,1.249852061,-0.082932591,1710832813914130.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710832813.942635,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.978431037,1.307783154,0.000000000,0.000000000,0.000000000,0.000000000,0.834217874,-0.551434982,2.000000000,0.849209851,1.284695494,0.000000000,0.000000000
1710832813.944048,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.992380857,0.092594326,0.081264891,0.001655102,0.000000000,0.000000000,0.000000000,-1.958146691,1.439943910,0.009606592,0.000000000,0.000000000,0.000000000,0.853080213,-0.560207069,2.058715105,0.842606962,1.284692526,-0.082893156,1710832813938220.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710832813.962579,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.017770641,1.246229427,0.000000000,0.000000000,0.000000000,0.000000000,0.850805665,-0.525480466,2.000000000,0.809239898,1.310240692,0.000000000,0.000000000
1710832813.964003,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.992405951,0.090365030,0.083433948,0.001862284,0.000000000,0.000000000,0.000000000,-2.015911043,1.357108355,-0.007218681,0.000000000,0.000000000,0.000000000,0.866729736,-0.539028287,2.058947802,0.810544372,1.306916952,-0.082946166,1710832813954220.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710832813.982568,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.055191287,1.183501128,0.000000000,0.000000000,0.000000000,0.000000000,0.866584315,-0.499030685,2.000000000,0.768507235,1.334539813,0.000000000,0.000000000
1710832813.984046,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.992445827,0.086834624,0.086640440,0.002137871,0.000000000,0.000000000,0.000000000,-2.057507634,1.277342439,-0.026642345,0.000000000,0.000000000,0.000000000,0.886182845,-0.506669939,2.059114456,0.761736989,1.338405132,-0.083313867,1710832813978220.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710832814.002630,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.090662467,1.119650211,0.000000000,0.000000000,0.000000000,0.000000000,0.881540961,-0.472107544,2.000000000,0.727045600,1.357573047,0.000000000,0.000000000
1710832814.004050,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.992466152,0.084421515,0.088762097,0.002305735,0.000000000,0.000000000,0.000000000,-2.076253295,1.198798418,-0.030196272,0.000000000,0.000000000,0.000000000,0.898462534,-0.484726429,2.059106827,0.728679597,1.357811689,-0.083682097,1710832813994220.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710832814.022584,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.124150535,1.054737242,0.000000000,0.000000000,0.000000000,0.000000000,0.895661416,-0.444736583,2.000000000,0.684894321,1.379318546,0.000000000,0.000000000
1710832814.023995,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.992491126,0.080707677,0.091876984,0.002504500,0.000000000,0.000000000,0.000000000,-2.124980092,1.123487949,-0.045093708,0.000000000,0.000000000,0.000000000,0.915830076,-0.451289296,2.059158564,0.678552628,1.385740280,-0.084639378,1710832814018220.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710832814.042604,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.155623726,0.988823795,0.000000000,0.000000000,0.000000000,0.000000000,0.908932284,-0.416943764,2.000000000,0.642093381,1.399755683,0.000000000,0.000000000
1710832814.044077,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.992508650,0.078157596,0.093867809,0.002620382,0.000000000,0.000000000,0.000000000,-2.154648304,1.046717167,-0.022556633,0.000000000,0.000000000,0.000000000,0.926702440,-0.428669453,2.059074163,0.644533873,1.402821302,-0.084961496,1710832814034309.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710832814.062529,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.185055702,0.921964057,0.000000000,0.000000000,0.000000000,0.000000000,0.921342462,-0.388751936,2.000000000,0.598677967,1.418867356,0.000000000,0.000000000
1710832814.064027,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.992531896,0.074266963,0.096732214,0.002793274,0.000000000,0.000000000,0.000000000,-2.175390720,0.984936953,-0.028035603,0.000000000,0.000000000,0.000000000,0.941934943,-0.394276947,2.058817863,0.592483342,1.427585363,-0.085876010,1710832814058309.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710832814.082690,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.212411257,0.854238008,0.000000000,0.000000000,0.000000000,0.000000000,0.932877104,-0.360194822,2.000000000,0.554700012,1.436630704,0.000000000,0.000000000
1710832814.084064,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.992547035,0.071607508,0.098562323,0.002894877,0.000000000,0.000000000,0.000000000,-2.193659544,0.897601247,-0.023035333,0.000000000,0.000000000,0.000000000,0.951371133,-0.371059865,2.058589220,0.557664335,1.442401648,-0.086320147,1710832814074309.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710832814.102638,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.237668215,0.785701664,0.000000000,0.000000000,0.000000000,0.000000000,0.943526858,-0.331296042,2.000000000,0.510195892,1.453031326,0.000000000,0.000000000
1710832814.104092,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.992567182,0.067492373,0.101223841,0.002991044,0.000000000,0.000000000,0.000000000,-2.222627401,0.820130110,-0.056353398,0.000000000,0.000000000,0.000000000,0.964432299,-0.335849315,2.058091402,0.504219115,1.462695956,-0.087289758,1710832814098309.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710832814.122535,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.260802617,0.716420039,0.000000000,0.000000000,0.000000000,0.000000000,0.953281624,-0.302083009,2.000000000,0.465207823,1.468053665,0.000000000,0.000000000
1710832814.124031,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.992580533,0.064721435,0.102887519,0.003046296,0.000000000,0.000000000,0.000000000,-2.243336290,0.778272748,-0.028366223,0.000000000,0.000000000,0.000000000,0.972404182,-0.312139124,2.057658672,0.468377292,1.475175858,-0.087751590,1710832814114309.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710832814.142536,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.281794986,0.646450143,0.000000000,0.000000000,0.000000000,0.000000000,0.962133189,-0.272579764,2.000000000,0.419772825,1.481685074,0.000000000,0.000000000
1710832814.143976,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.992593348,0.060510024,0.105296798,0.003096942,0.000000000,0.000000000,0.000000000,-2.283953130,0.659868121,-0.012267381,0.000000000,0.000000000,0.000000000,0.983245194,-0.276248097,2.057393789,0.413689196,1.492094755,-0.088017240,1710832814138400.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710832814.162589,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.300620210,0.575875678,0.000000000,0.000000000,0.000000000,0.000000000,0.970070962,-0.242821597,2.000000000,0.373945250,1.493909245,0.000000000,0.000000000
1710832814.164048,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.992601871,0.057668798,0.106799439,0.003130242,0.000000000,0.000000000,0.000000000,-2.314705402,0.606164336,-0.006633811,0.000000000,0.000000000,0.000000000,0.989713430,-0.252129495,2.057116747,0.376786530,1.501986265,-0.088001460,1710832814154400.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710832814.182417,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.317263165,0.504754962,0.000000000,0.000000000,0.000000000,0.000000000,0.977088569,-0.212833100,2.000000000,0.327762966,1.504716359,0.000000000,0.000000000
1710832814.183994,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.992606819,0.053415895,0.108943477,0.003138773,0.000000000,0.000000000,0.000000000,-2.257522196,0.559881330,0.064454973,0.000000000,0.000000000,0.000000000,0.999172449,-0.215156421,2.057267666,0.321998209,1.515606999,-0.087281615,1710832814178400.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710832814.202554,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.331708064,0.433155457,0.000000000,0.000000000,0.000000000,0.000000000,0.983179351,-0.182642719,2.000000000,0.281269780,1.514096164,0.000000000,0.000000000
1710832814.204055,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.992613792,0.050533019,0.110247396,0.003162290,0.000000000,0.000000000,0.000000000,-2.284292132,0.495940447,0.043457374,0.000000000,0.000000000,0.000000000,1.005860209,-0.189669147,2.058177710,0.285370111,1.523940563,-0.086504690,1710832814194400.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710832814.222540,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.343941206,0.361145079,0.000000000,0.000000000,0.000000000,0.000000000,0.988337533,-0.152279091,2.000000000,0.234509794,1.522039763,0.000000000,0.000000000
1710832814.224033,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.992624640,0.046143580,0.112058833,0.003131318,0.000000000,0.000000000,0.000000000,-2.331208438,0.388637185,0.037351623,0.000000000,0.000000000,0.000000000,1.014607668,-0.151330918,2.059311390,0.229773730,1.534281373,-0.085662074,1710832814218400.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710832814.242602,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.353952088,0.288783155,0.000000000,0.000000000,0.000000000,0.000000000,0.992558684,-0.121767231,2.000000000,0.187521532,1.528540336,0.000000000,0.000000000
1710832814.244055,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.992631733,0.043240961,0.113148540,0.003127693,0.000000000,0.000000000,0.000000000,-2.325104550,0.336557627,0.032466836,0.000000000,0.000000000,0.000000000,1.019578695,-0.125723973,2.059962034,0.192503810,1.539932132,-0.085074268,1710832814234490.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710832814.262569,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.361728736,0.216156246,0.000000000,0.000000000,0.000000000,0.000000000,0.995837756,-0.091143639,2.000000000,0.140361200,1.533590107,0.000000000,0.000000000
1710832814.264004,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.992632806,0.038922381,0.114698127,0.003077817,0.000000000,0.000000000,0.000000000,-2.325419337,0.257432461,0.026226044,0.000000000,0.000000000,0.000000000,1.025764465,-0.087264337,2.060788155,0.136833072,1.546832323,-0.084221676,1710832814258490.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710832814.282512,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.367265150,0.143324300,0.000000000,0.000000000,0.000000000,0.000000000,0.998172220,-0.060433591,2.000000000,0.093067728,1.537185181,0.000000000,0.000000000
1710832814.283991,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.992628515,0.036026150,0.115678772,0.003016817,0.000000000,0.000000000,0.000000000,-2.353472635,0.185132027,-0.000297092,0.000000000,0.000000000,0.000000000,1.029045939,-0.061610911,2.061207294,0.099317551,1.549961686,-0.084051862,1710832814274490.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710832814.302578,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.370556079,0.070356402,0.000000000,0.000000000,0.000000000,0.000000000,0.999559861,-0.029666219,2.000000000,0.045685976,1.539322148,0.000000000,0.000000000
1710832814.304044,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.992617071,0.031571694,0.117074475,0.002877669,0.000000000,0.000000000,0.000000000,-2.353342716,0.097632408,-0.002929941,0.000000000,0.000000000,0.000000000,1.032692194,-0.023144912,2.061876297,0.042529151,1.552980304,-0.084193319,1710832814298490.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710832814.322639,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.371598390,-0.002687279,0.000000000,0.000000000,0.000000000,0.000000000,0.999999358,0.001133108,2.000000000,-0.001744986,1.539998973,0.000000000,0.000000000
1710832814.324176,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.992603362,0.028542459,0.117968164,0.002727496,0.000000000,0.000000000,0.000000000,-2.357235295,0.047951937,-0.031235628,0.000000000,0.000000000,0.000000000,1.034279108,0.002470792,2.062263966,0.005056576,1.553920388,-0.084535830,1710832814314490.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710832814.342564,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.370390838,-0.075719368,0.000000000,0.000000000,0.000000000,0.000000000,0.999490186,0.031927547,2.000000000,-0.049168421,1.539214848,0.000000000,0.000000000
1710832814.343984,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.992572367,0.023904840,0.119258448,0.002493142,0.000000000,0.000000000,0.000000000,-2.367482986,-0.076159835,-0.000735745,0.000000000,0.000000000,0.000000000,1.035395980,0.040825505,2.062645912,-0.052216701,1.553454161,-0.084456913,1710832814338580.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710832814.362544,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.366934835,-0.148679633,0.000000000,0.000000000,0.000000000,0.000000000,0.998032941,0.062691701,2.000000000,-0.096545217,1.536970691,0.000000000,0.000000000
1710832814.363996,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.992542148,0.020816039,0.120088816,0.002326499,0.000000000,0.000000000,0.000000000,-2.386919223,-0.073760748,-0.024089590,0.000000000,0.000000000,0.000000000,1.035305142,0.066327475,2.062976837,-0.090118468,1.552362800,-0.084790722,1710832814354580.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710832814.382523,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.361233660,-0.221498867,0.000000000,0.000000000,0.000000000,0.000000000,0.995629004,0.093396389,2.000000000,-0.143830435,1.533268629,0.000000000,0.000000000
1710832814.384015,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.992481649,0.016173361,0.121304095,0.002022282,0.000000000,0.000000000,0.000000000,-2.383513376,-0.210300088,-0.021224841,0.000000000,0.000000000,0.000000000,1.033912301,0.104449436,2.063275576,-0.147067413,1.548166871,-0.085103206,1710832814378580.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710832814.402535,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.353292721,-0.294107997,0.000000000,0.000000000,0.000000000,0.000000000,0.992280658,0.124012484,2.000000000,-0.190979221,1.528112175,0.000000000,0.000000000
1710832814.404059,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.992435455,0.013046835,0.122058727,0.001818524,0.000000000,0.000000000,0.000000000,-2.372913063,-0.270903111,-0.012325123,0.000000000,0.000000000,0.000000000,1.032153010,0.129748583,2.063349247,-0.185019568,1.543998957,-0.085390843,1710832814394580.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710832814.422558,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.343118153,-0.366447087,0.000000000,0.000000000,0.000000000,0.000000000,0.987990487,0.154514716,2.000000000,-0.237952657,1.521505312,0.000000000,0.000000000
1710832814.424044,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.992366910,0.008299914,0.123032197,0.001467155,0.000000000,0.000000000,0.000000000,-2.370124683,-0.363275409,-0.033201650,0.000000000,0.000000000,0.000000000,1.028276920,0.167493314,2.063539267,-0.242087945,1.536177397,-0.086008944,1710832814418580.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710832814.442545,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.330722126,-0.438429604,0.000000000,0.000000000,0.000000000,0.000000000,0.982763624,0.184866596,2.000000000,-0.284694551,1.513455944,0.000000000,0.000000000
1710832814.444020,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.992318928,0.005101438,0.123594902,0.001210773,0.000000000,0.000000000,0.000000000,-2.391900867,-0.442907214,0.002639368,0.000000000,0.000000000,0.000000000,1.024869680,0.192497253,2.063622952,-0.280371338,1.529315710,-0.086229756,1710832814434670.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710832814.462532,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.316115277,-0.509996245,0.000000000,0.000000000,0.000000000,0.000000000,0.976604555,0.215043120,2.000000000,-0.331166397,1.503970977,0.000000000,0.000000000
1710832814.464009,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.992243409,0.000284422,0.124307446,0.000816624,0.000000000,0.000000000,0.000000000,-2.388145775,-0.535547733,0.007684343,0.000000000,0.000000000,0.000000000,1.018512487,0.229717880,2.063570499,-0.337710768,1.517168999,-0.086693160,1710832814458670.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710832814.482560,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.299311461,-0.581079127,0.000000000,0.000000000,0.000000000,0.000000000,0.969519120,0.245015664,2.000000000,-0.377324113,1.493059408,0.000000000,0.000000000
1710832814.484129,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.992185950,-0.002838391,0.124734506,0.000540053,0.000000000,0.000000000,0.000000000,-2.423159778,-0.602066517,0.010292977,0.000000000,0.000000000,0.000000000,1.013456583,0.254322886,2.063596010,-0.376060843,1.507805228,-0.086693063,1710832814474670.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710832814.502583,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.280324132,-0.651619520,0.000000000,0.000000000,0.000000000,0.000000000,0.961512994,0.274759464,2.000000000,-0.423129564,1.480729974,0.000000000,0.000000000
1710832814.504001,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.992105126,-0.007481482,0.125185639,0.000107460,0.000000000,0.000000000,0.000000000,-2.370622009,-0.708296895,-0.012218952,0.000000000,0.000000000,0.000000000,1.004644156,0.290882319,2.063469887,-0.433333039,1.491981864,-0.086854361,1710832814498670.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710832814.522535,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.259176003,-0.721533044,0.000000000,0.000000000,0.000000000,0.000000000,0.952595752,0.304238940,2.000000000,-0.468527957,1.466997422,0.000000000,0.000000000
1710832814.524036,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.992055237,-0.010560060,0.125359669,-0.000202486,0.000000000,0.000000000,0.000000000,-2.356726676,-0.749126077,-0.008562580,0.000000000,0.000000000,0.000000000,0.997954965,0.314999849,2.063277006,-0.470894456,1.480172873,-0.087113939,1710832814514670.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710832814.542509,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.235884917,-0.790762154,0.000000000,0.000000000,0.000000000,0.000000000,0.942774920,0.333429829,2.000000000,-0.513481924,1.451873340,0.000000000,0.000000000
