__time,/SCIT_drone/UAV_motion/angular/acc/x,/SCIT_drone/UAV_motion/angular/acc/y,/SCIT_drone/UAV_motion/angular/acc/z,/SCIT_drone/UAV_motion/angular/jerk/x,/SCIT_drone/UAV_motion/angular/jerk/y,/SCIT_drone/UAV_motion/angular/jerk/z,/SCIT_drone/UAV_motion/angular/q/w,/SCIT_drone/UAV_motion/angular/q/x,/SCIT_drone/UAV_motion/angular/q/y,/SCIT_drone/UAV_motion/angular/q/z,/SCIT_drone/UAV_motion/angular/vel/x,/SCIT_drone/UAV_motion/angular/vel/y,/SCIT_drone/UAV_motion/angular/vel/z,/SCIT_drone/UAV_motion/linear/acc/x,/SCIT_drone/UAV_motion/linear/acc/y,/SCIT_drone/UAV_motion/linear/acc/z,/SCIT_drone/UAV_motion/linear/jerk/x,/SCIT_drone/UAV_motion/linear/jerk/y,/SCIT_drone/UAV_motion/linear/jerk/z,/SCIT_drone/UAV_motion/linear/pos/x,/SCIT_drone/UAV_motion/linear/pos/y,/SCIT_drone/UAV_motion/linear/pos/z,/SCIT_drone/UAV_motion/linear/vel/x,/SCIT_drone/UAV_motion/linear/vel/y,/SCIT_drone/UAV_motion/linear/vel/z,/SCIT_drone/UAV_motion/timestamp,/SCIT_drone/UAV_motion_expect/angular/acc/x,/SCIT_drone/UAV_motion_expect/angular/acc/y,/SCIT_drone/UAV_motion_expect/angular/acc/z,/SCIT_drone/UAV_motion_expect/angular/jerk/x,/SCIT_drone/UAV_motion_expect/angular/jerk/y,/SCIT_drone/UAV_motion_expect/angular/jerk/z,/SCIT_drone/UAV_motion_expect/angular/q/w,/SCIT_drone/UAV_motion_expect/angular/q/x,/SCIT_drone/UAV_motion_expect/angular/q/y,/SCIT_drone/UAV_motion_expect/angular/q/z,/SCIT_drone/UAV_motion_expect/angular/vel/x,/SCIT_drone/UAV_motion_expect/angular/vel/y,/SCIT_drone/UAV_motion_expect/angular/vel/z,/SCIT_drone/UAV_motion_expect/linear/acc/x,/SCIT_drone/UAV_motion_expect/linear/acc/y,/SCIT_drone/UAV_motion_expect/linear/acc/z,/SCIT_drone/UAV_motion_expect/linear/jerk/x,/SCIT_drone/UAV_motion_expect/linear/jerk/y,/SCIT_drone/UAV_motion_expect/linear/jerk/z,/SCIT_drone/UAV_motion_expect/linear/pos/x,/SCIT_drone/UAV_motion_expect/linear/pos/y,/SCIT_drone/UAV_motion_expect/linear/pos/z,/SCIT_drone/UAV_motion_expect/linear/vel/x,/SCIT_drone/UAV_motion_expect/linear/vel/y,/SCIT_drone/UAV_motion_expect/linear/vel/z,/SCIT_drone/UAV_motion_expect/timestamp
1710833060.850809,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.969282277,-1.321519375,0.000000000,0.000000000,0.000000000,0.000000000,-0.830360242,0.557226945,2.000000000,-0.858129474,-1.278754741,0.000000000,0.000000000
1710833060.854531,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.991597056,0.099455222,0.082726538,0.000554227,0.000000000,0.000000000,0.000000000,2.007767558,-1.410692930,0.005407797,0.000000000,0.000000000,0.000000000,-0.838795364,0.586115062,2.010438442,-0.863191366,-1.290674329,-0.001912490,1710833060845477.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710833060.870815,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.009034859,-1.260263894,0.000000000,0.000000000,0.000000000,0.000000000,-0.847122168,0.531398187,2.000000000,-0.818353188,-1.304568106,0.000000000,0.000000000
1710833060.874501,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.991643667,0.096287459,0.085858271,0.000142540,0.000000000,0.000000000,0.000000000,2.044878900,-1.268267632,-0.034437806,0.000000000,0.000000000,0.000000000,-0.858734250,0.554792583,2.010648012,-0.814542890,-1.321972251,-0.002664587,1710833060869477.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710833060.890808,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.046900977,-1.197782340,0.000000000,0.000000000,0.000000000,0.000000000,-0.863088654,0.505052447,2.000000000,-0.777780750,-1.329156495,0.000000000,0.000000000
1710833060.894514,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.991679847,0.094091065,0.087852560,-0.000116697,0.000000000,0.000000000,0.000000000,2.069146367,-1.219634505,-0.039068008,0.000000000,0.000000000,0.000000000,-0.871387184,0.533502340,2.010758638,-0.781346917,-1.342081904,-0.003552296,1710833060885558.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710833060.910840,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.082807226,-1.134195841,0.000000000,0.000000000,0.000000000,0.000000000,-0.878228750,0.478240800,2.000000000,-0.736490814,-1.352472241,0.000000000,0.000000000
1710833060.914524,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.991733253,0.090706334,0.090758935,-0.000491865,0.000000000,0.000000000,0.000000000,2.136625350,-1.172497869,-0.045153487,0.000000000,0.000000000,0.000000000,-0.889379799,0.500980437,2.010921240,-0.730659783,-1.370886922,-0.004351932,1710833060909558.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710833060.930789,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.116738793,-1.069534025,0.000000000,0.000000000,0.000000000,0.000000000,-0.892536208,0.450975740,2.000000000,-0.694502622,-1.374505726,0.000000000,0.000000000
1710833060.934500,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.991769552,0.088398978,0.092618749,-0.000712344,0.000000000,0.000000000,0.000000000,2.155490220,-1.088425517,-0.093604438,0.000000000,0.000000000,0.000000000,-0.900706410,0.478930324,2.011041641,-0.696376979,-1.388563871,-0.005600106,1710833060925558.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710833060.950840,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.148663507,-1.003858197,0.000000000,0.000000000,0.000000000,0.000000000,-0.905997464,0.423283114,2.000000000,-0.651855980,-1.395236060,0.000000000,0.000000000
